Nitecore 650mAh fuse bipassed
time (ms), rpm, mA, V
4429, 18750, 756.25, 8.02,
4440, 18773, 758.75, 8.01,
4452, 18820, 750.00, 8.02,
4463, 18867, 740.00, 8.02,
4475, 18891, 735.00, 8.02,
4486, 18939, 737.50, 8.02,
4497, 19059, 742.50, 8.02,
4508, 18987, 743.75, 8.01,
4519, 19011, 741.25, 8.02,
4530, 19059, 733.75, 8.01,
4541, 19083, 733.75, 8.02,
4553, 19108, 722.50, 8.03,
4564, 19132, 717.50, 8.02,
4575, 19157, 730.00, 8.03,
4586, 19108, 706.25, 8.03,
4597, 19230, 718.75, 8.03,
4608, 19255, 701.25, 8.03,
4619, 19280, 717.50, 8.04,
4630, 19329, 707.50, 8.04,
4642, 19305, 703.75, 8.03,
4653, 19379, 705.00, 8.04,
4664, 19354, 705.00, 8.03,
4675, 19404, 698.75, 8.03,
4686, 19354, 707.50, 8.04,
4697, 19430, 705.00, 8.04,
4708, 19455, 705.00, 8.04,
4720, 19480, 698.75, 8.04,
4732, 19480, 707.50, 8.04,
4743, 19531, 687.50, 8.04,
4754, 19556, 683.75, 8.04,
4765, 19582, 672.50, 8.05,
4776, 19556, 676.25, 8.04,
4787, 19607, 671.25, 8.05,
4798, 19607, 672.50, 8.04,
4809, 19556, 675.00, 8.05,
4822, 19659, 680.00, 8.05,
4834, 19659, 680.00, 8.04,
4846, 19659, 677.50, 8.05,
4857, 19685, 656.25, 8.04,
4868, 19736, 677.50, 8.05,
4879, 19736, 662.50, 8.04,
4890, 19736, 660.00, 8.05,
4901, 19788, 663.75, 8.04,
4912, 19659, 675.00, 8.04,
4924, 19815, 665.00, 8.05,
4936, 19815, 662.50, 8.05,
4947, 19841, 653.75, 8.05,
4958, 19867, 661.25, 8.05,
4969, 19867, 655.00, 8.05,
4980, 19893, 648.75, 8.05,
4992, 19893, 653.75, 8.05,
5003, 19920, 650.00, 8.06,
5014, 19920, 650.00, 8.06,
5025, 19920, 653.75, 8.06,
5036, 19946, 636.25, 8.06,
5047, 19946, 653.75, 8.06,
5058, 19973, 652.50, 8.06,
5069, 20000, 642.50, 8.06,
5080, 19973, 636.25, 8.06,
5091, 20000, 647.50, 8.06,
5103, 20000, 653.75, 8.06,
5115, 20000, 627.50, 8.06,
5126, 20000, 642.50, 8.06,
5137, 20026, 630.00, 8.06,
5148, 20053, 641.25, 8.06,
5159, 20053, 640.00, 8.06,
5170, 20053, 630.00, 8.06,
5181, 20053, 642.50, 8.06,
5193, 20053, 643.75, 8.06,
5206, 20053, 633.75, 8.06,
5217, 20080, 652.50, 8.06,
5229, 20215, 628.75, 8.06,
5241, 20107, 646.25, 8.06,
5252, 20161, 617.50, 8.07,
5263, 20107, 643.75, 8.07,
5274, 20134, 622.50, 8.07,
5285, 20161, 635.00, 8.06,
5296, 20134, 616.25, 8.06,
5307, 20134, 640.00, 8.06,
5319, 20134, 617.50, 8.06,
5331, 20161, 641.25, 8.06,
5343, 20161, 636.25, 8.06,
5355, 20161, 628.75, 8.06,
5367, 20188, 628.75, 8.06,
5379, 20188, 636.25, 8.06,
5391, 20188, 615.00, 8.06,
5403, 20161, 612.50, 8.07,
5415, 20188, 622.50, 8.07,
5427, 20161, 612.50, 8.06,
5439, 20188, 607.50, 8.07,
5451, 20188, 610.00, 8.07,
5462, 20215, 611.25, 8.07,
5473, 20215, 607.50, 8.07,
5484, 20215, 625.00, 8.06,
5495, 20215, 631.25, 8.06,
5506, 20242, 612.50, 8.07,
