time (ms), rpm, mA, V
6470, 14164, 476.25, 5.87,
6481, 14137, 467.50, 5.88,
6492, 14177, 467.50, 5.88,
6503, 14218, 472.50, 5.88,
6514, 14177, 478.75, 5.89,
6525, 14245, 478.75, 5.88,
6537, 14204, 472.50, 5.88,
6549, 14272, 462.50, 5.88,
6560, 14231, 472.50, 5.88,
6571, 14258, 473.75, 5.89,
6582, 14285, 470.00, 5.89,
6593, 14326, 465.00, 5.89,
6604, 14340, 470.00, 5.88,
6615, 14340, 468.75, 5.88,
6626, 14354, 463.75, 5.88,
6637, 14367, 466.25, 5.89,
6648, 14395, 477.50, 5.89,
6660, 14409, 471.25, 5.89,
6672, 14409, 458.75, 5.89,
6683, 14436, 453.75, 5.89,
6695, 14436, 451.25, 5.89,
6707, 14436, 460.00, 5.90,
6719, 14450, 447.50, 5.89,
6730, 14450, 448.75, 5.89,
6742, 14492, 456.25, 5.89,
6754, 14492, 452.50, 5.89,
6765, 14506, 452.50, 5.90,
6777, 14520, 443.75, 5.90,
6789, 14534, 453.75, 5.90,
6801, 14506, 447.50, 5.90,
6812, 14548, 452.50, 5.90,
6824, 14548, 440.00, 5.89,
6836, 14577, 451.25, 5.91,
6847, 14577, 445.00, 5.89,
6859, 14577, 452.50, 5.89,
6870, 14619, 445.00, 5.90,
6881, 14605, 452.50, 5.90,
6892, 14619, 435.00, 5.90,
6903, 14619, 432.50, 5.90,
6914, 14648, 447.50, 5.91,
6925, 14634, 438.75, 5.90,
6936, 14677, 433.75, 5.91,
6947, 14648, 441.25, 5.90,
6959, 14662, 441.25, 5.90,
6971, 14677, 436.25, 5.90,
6982, 14677, 440.00, 5.91,
6994, 14662, 441.25, 5.90,
7006, 14691, 435.00, 5.90,
7018, 14705, 440.00, 5.91,
7029, 14691, 442.50, 5.90,
7040, 14720, 438.75, 5.90,
7051, 14720, 446.25, 5.91,
7062, 14705, 436.25, 5.90,
7073, 14720, 436.25, 5.90,
7084, 14734, 443.75, 5.91,
7095, 14734, 436.25, 5.91,
7106, 14705, 433.75, 5.91,
7117, 14749, 426.25, 5.92,
7129, 14749, 428.75, 5.91,
7140, 14778, 430.00, 5.91,
7152, 14763, 431.25, 5.91,
7163, 14778, 432.50, 5.91,
