time (ms), rpm, mA, V
5903, 13100, 526.25, 5.44,
5914, 13089, 523.75, 5.43,
5925, 13146, 513.75, 5.43,
5936, 13123, 516.25, 5.44,
5947, 13192, 512.50, 5.44,
5958, 13215, 502.50, 5.44,
5969, 13250, 516.25, 5.43,
5981, 13239, 505.00, 5.44,
5992, 13262, 513.75, 5.44,
6004, 13321, 500.00, 5.44,
6016, 13333, 496.25, 5.44,
6028, 13357, 502.50, 5.44,
6039, 13357, 486.25, 5.44,
6051, 13392, 487.50, 5.44,
6063, 13416, 483.75, 5.44,
6075, 13428, 483.75, 5.45,
6086, 13440, 483.75, 5.44,
6098, 13464, 482.50, 5.44,
6110, 13477, 481.25, 5.45,
6121, 13501, 473.75, 5.44,
6133, 13501, 477.50, 5.44,
6145, 13525, 468.75, 5.44,
6157, 13550, 458.75, 5.44,
6168, 13586, 465.00, 5.45,
6180, 13574, 473.75, 5.44,
6192, 13550, 471.25, 5.44,
6204, 13599, 466.25, 5.45,
6215, 13648, 473.75, 5.45,
6227, 13636, 476.25, 5.45,
6239, 13661, 461.25, 5.45,
6250, 13673, 456.25, 5.45,
6262, 13698, 453.75, 5.44,
6274, 13698, 458.75, 5.45,
6286, 13723, 453.75, 5.45,
6297, 13698, 460.00, 5.45,
6309, 13748, 450.00, 5.45,
6321, 13736, 443.75, 5.45,
6332, 13748, 441.25, 5.45,
6344, 13736, 437.50, 5.45,
6355, 13761, 433.75, 5.44,
6366, 13812, 435.00, 5.45,
6377, 13824, 433.75, 5.45,
6388, 13837, 430.00, 5.44,
6400, 13824, 430.00, 5.45,
6411, 13850, 428.75, 5.45,
6422, 13863, 430.00, 5.45,
6433, 13876, 427.50, 5.45,
6444, 13888, 426.25, 5.45,
6455, 13901, 436.25, 5.45,
6467, 13914, 438.75, 5.45,
6478, 13876, 436.25, 5.45,
6490, 13914, 436.25, 5.45,
6502, 13940, 438.75, 5.45,
6513, 13940, 438.75, 5.45,
6525, 13927, 431.25, 5.45,
6537, 13940, 425.00, 5.45,
6549, 13940, 425.00, 5.45,
6560, 13979, 427.50, 5.46,
6571, 13979, 427.50, 5.46,
6582, 14018, 427.50, 5.45,
6593, 14005, 432.50, 5.46,
6604, 13992, 438.75, 5.45,
6615, 14018, 430.00, 5.46,
6626, 14018, 412.50, 5.45,
6637, 14018, 411.25, 5.45,
6648, 14031, 412.50, 5.45,
6660, 14044, 428.75, 5.45,
6672, 14058, 433.75, 5.45,
6683, 14058, 427.50, 5.45,
6695, 14071, 418.75, 5.45,
6707, 14031, 428.75, 5.46,
6718, 14071, 427.50, 5.46,
6730, 14097, 421.25, 5.46,
6742, 14058, 420.00, 5.45,
6754, 14097, 403.75, 5.45,
6765, 14097, 403.75, 5.46,
6777, 14097, 412.50, 5.46,
6789, 14097, 411.25, 5.45,
6800, 14097, 415.00, 5.46,
6812, 14111, 422.50, 5.46,
6824, 14111, 431.25, 5.46,
6836, 14177, 427.50, 5.46,
6848, 14137, 418.75, 5.45,
6859, 14084, 407.50, 5.46,
6871, 14124, 406.25, 5.45,
6883, 14137, 400.00, 5.45,
6894, 14137, 415.00, 5.46,
6906, 14150, 418.75, 5.46,
6918, 14164, 415.00, 5.46,
6930, 14150, 420.00, 5.46,
6941, 14111, 420.00, 5.45,
6953, 14137, 425.00, 5.45,
6965, 14150, 398.75, 5.46,
6977, 14150, 408.75, 5.46,
6988, 14164, 415.00, 5.45,
7000, 14164, 411.25, 5.46,
7012, 14164, 422.50, 5.46,
7023, 14164, 418.75, 5.46,
7035, 14164, 400.00, 5.47,
7047, 14150, 385.00, 5.46,
7059, 14164, 362.50, 5.47,
7070, 14164, 320.00, 5.47,
7083, 14150, 361.25, 5.50,
7094, 14058, 0.00, 5.52,
7106, 14031, 1.25, 5.52,
7118, 13953, 0.00, 5.52,
7129, 13914, 0.00, 5.53,
7140, 13863, 0.00, 5.53,
7151, 13799, 0.00, 5.53,
7162, 13711, 0.00, 5.53,
7174, 13673, 0.00, 5.53,
7186, 13611, 0.00, 5.53,
7198, 13537, 0.00, 5.53,
7211, 13477, 0.00, 5.53,
7223, 13404, 0.00, 5.53,
7235, 13321, 0.00, 5.53,
7247, 13297, 0.00, 5.53,
7258, 13250, 0.00, 5.53,
7269, 13181, 0.00, 5.53,
7280, 13123, 1.25, 5.53,
7291, 13066, 0.00, 5.53,
7303, 12964, 0.00, 5.53,
7315, 12942, 0.00, 5.53,
7327, 12897, 0.00, 5.54,
7340, 12820, 0.00, 5.53,
7351, 12755, 0.00, 5.53,
7362, 12711, 0.00, 5.54,
7373, 12658, 0.00, 5.54,
7384, 12615, 0.00, 5.54,
7396, 12552, 0.00, 5.54,
7408, 12500, 0.00, 5.54,
7420, 12376, 0.00, 5.54,
7431, 12345, 0.00, 5.54,
7442, 12285, 0.00, 5.54,
7453, 12254, 0.00, 5.54,
7464, 12165, 0.00, 5.54,
7476, 12165, 0.00, 5.54,
7488, 12096, 0.00, 5.54,
7500, 12057, 0.00, 5.54,
7511, 12000, 0.00, 5.54,
7522, 11923, 0.00, 5.54,
7533, 11848, 0.00, 5.54,
7544, 11829, 0.00, 5.54,
7556, 11764, 0.00, 5.54,
7568, 11718, 0.00, 5.54,
7580, 11636, 0.00, 5.54,
7592, 11591, 0.00, 5.54,
7603, 11574, 0.00, 5.54,
7614, 11494, 0.00, 5.54,
7625, 11441, 0.00, 5.54,
7636, 11398, 0.00, 5.54,
7648, 11346, 0.00, 5.54,
7659, 11303, 0.00, 5.54,
7670, 11252, 0.00, 5.54,
7681, 11202, 0.00, 5.54,
7692, 11160, 0.00, 5.54,
7704, 11070, 0.00, 5.54,
7716, 11037, 0.00, 5.54,
7727, 10980, 0.00, 5.54,
7738, 10932, 0.00, 5.54,
7749, 10885, 0.00, 5.54,
7760, 10830, 0.00, 5.54,
7772, 10791, 0.00, 5.54,
7784, 10737, 0.00, 5.54,
7796, 10691, 0.00, 5.54,
7809, 10630, 0.00, 5.54,
7821, 10585, 0.00, 5.54,
7833, 10504, 0.00, 5.54,
7845, 10460, 0.00, 5.54,
7856, 10409, 0.00, 5.54,
7867, 10359, 0.00, 5.54,
7878, 10323, 0.00, 5.54,
7889, 10281, 0.00, 5.54,
7900, 10231, 0.00, 5.54,
7911, 10183, 0.00, 5.54,
7922, 10121, 0.00, 5.54,
7933, 10073, 0.00, 5.54,
7945, 10013, 0.00, 5.54,
