time (ms), rpm, mA, V
4421, 16322, 461.25, 6.40,
4432, 16357, 457.50, 6.40,
4444, 16339, 455.00, 6.39,
4456, 16357, 448.75, 6.40,
4467, 16339, 445.00, 6.39,
4478, 16322, 460.00, 6.39,
4489, 16339, 457.50, 6.40,
4500, 16339, 451.25, 6.41,
4511, 16357, 445.00, 6.41,
4523, 16357, 450.00, 6.41,
4534, 16304, 447.50, 6.40,
4545, 16339, 441.25, 6.39,
4556, 16339, 443.75, 6.39,
4567, 16357, 455.00, 6.40,
4579, 16357, 466.25, 6.39,
4590, 16268, 450.00, 6.39,
4602, 16357, 446.25, 6.40,
4614, 16339, 443.75, 6.39,
4626, 16357, 458.75, 6.40,
4637, 16286, 452.50, 6.40,
4648, 16357, 451.25, 6.40,
4659, 16357, 447.50, 6.40,
4670, 16375, 453.75, 6.40,
4681, 16286, 446.25, 6.40,
4692, 16357, 445.00, 6.40,
4703, 16357, 440.00, 6.41,
4714, 16357, 460.00, 6.41,
4725, 16375, 468.75, 6.39,
4737, 16339, 456.25, 6.39,
4748, 16357, 442.50, 6.39,
4760, 16357, 446.25, 6.41,
4771, 16393, 460.00, 6.40,
4782, 16375, 455.00, 6.40,
4793, 16375, 462.50, 6.40,
4804, 16375, 448.75, 6.40,
4815, 16375, 452.50, 6.39,
4826, 16375, 447.50, 6.41,
4837, 16375, 447.50, 6.40,
4848, 16375, 452.50, 6.40,
4859, 16375, 447.50, 6.40,
4871, 16375, 461.25, 6.40,
4882, 16375, 455.00, 6.40,
4894, 16393, 443.75, 6.40,
4905, 16375, 450.00, 6.40,
4916, 16375, 453.75, 6.40,
4927, 16375, 436.25, 6.40,
4938, 16357, 441.25, 6.40,
4950, 16375, 450.00, 6.40,
4961, 16393, 438.75, 6.39,
4972, 16339, 427.50, 6.41,
4983, 16375, 433.75, 6.40,
4994, 16375, 455.00, 6.39,
5005, 16375, 443.75, 6.39,
5017, 16375, 443.75, 6.40,
5028, 16393, 445.00, 6.40,
5039, 16411, 443.75, 6.39,
5050, 16357, 442.50, 6.40,
5061, 16375, 447.50, 6.39,
5072, 16339, 453.75, 6.39,
5083, 16393, 446.25, 6.40,
5094, 16375, 441.25, 6.40,
5105, 16375, 455.00, 6.40,
5116, 16375, 440.00, 6.40,
5128, 16393, 438.75, 6.41,
5140, 16393, 445.00, 6.40,
5151, 16411, 435.00, 6.39,
5164, 16411, 455.00, 6.40,
5175, 16375, 450.00, 6.40,
5187, 16393, 443.75, 6.41,
5198, 16393, 433.75, 6.40,
5210, 16411, 438.75, 6.40,
5222, 16375, 438.75, 6.39,
5233, 16393, 450.00, 6.39,
5245, 16375, 445.00, 6.41,
5257, 16357, 441.25, 6.40,
5269, 16322, 435.00, 6.40,
5280, 16393, 442.50, 6.40,
5291, 16375, 448.75, 6.40,
5302, 16411, 436.25, 6.41,
5313, 16375, 445.00, 6.41,
5324, 16393, 453.75, 6.40,
5335, 16393, 457.50, 6.40,
5346, 16393, 446.25, 6.40,
5357, 16393, 438.75, 6.40,
5368, 16393, 437.50, 6.39,
5380, 16393, 433.75, 6.39,
5391, 16375, 446.25, 6.39,
5403, 16393, 461.25, 6.39,
5414, 16339, 453.75, 6.39,
5425, 16339, 442.50, 6.39,
5436, 16393, 438.75, 6.39,
5447, 16375, 445.00, 6.40,
5458, 16465, 443.75, 6.40,
5469, 16375, 441.25, 6.40,
5480, 16393, 446.25, 6.39,
5491, 16339, 441.25, 6.39,
5502, 16393, 452.50, 6.39,
5513, 16393, 453.75, 6.39,
5524, 16393, 445.00, 6.39,
5535, 16375, 432.50, 6.38,
5547, 16339, 428.75, 6.39,
5558, 16322, 431.25, 6.40,
5569, 16375, 437.50, 6.39,
5580, 16375, 417.50, 6.40,
5591, 16375, 408.75, 6.40,
5602, 16216, 445.00, 6.34,
5613, 12636, 832.50, 6.18, 85.71
5624, 12668, 823.75, 6.19,
5635, 12755, 862.50, 6.21,
5646, 12809, 858.75, 6.21,
5658, 12897, 833.75, 6.18,
5669, 12998, 841.25, 6.18,
5680, 13054, 820.00, 6.19,
5691, 13123, 811.25, 6.20,
5702, 13192, 795.00, 6.20,
5713, 13262, 825.00, 6.22,
5724, 13368, 787.50, 6.21,
5735, 13380, 788.75, 6.20,
5746, 13452, 751.25, 6.26,
5757, 13477, 703.75, 6.25,
5769, 13537, 730.00, 6.24,
5781, 13611, 713.75, 6.25,
5793, 13673, 735.00, 6.28,
5805, 13661, 708.75, 6.26,
5816, 13736, 705.00, 6.28,
5828, 13774, 700.00, 6.28,
5839, 13850, 682.50, 6.27,
5850, 13888, 680.00, 6.28,
5861, 13927, 710.00, 6.26,
5872, 13992, 713.75, 6.26,
5883, 14018, 710.00, 6.27,
5894, 14071, 668.75, 6.27,
5905, 14111, 653.75, 6.27,
5916, 14150, 683.75, 6.27,
5927, 14204, 666.25, 6.29,
5938, 14231, 667.50, 6.28,
5949, 14272, 647.50, 6.29,
5960, 14312, 660.00, 6.31,
5971, 14312, 661.25, 6.29,
5982, 14395, 626.25, 6.30,
5993, 14409, 633.75, 6.29,
6004, 14423, 637.50, 6.30,
6016, 14492, 651.25, 6.31,
6028, 14520, 617.50, 6.30,
6039, 14548, 612.50, 6.29,
6051, 14577, 626.25, 6.31,
6063, 14619, 645.00, 6.30,
6075, 14662, 620.00, 6.29,
6086, 14705, 620.00, 6.30,
6098, 14734, 645.00, 6.31,
6110, 14763, 608.75, 6.31,
6122, 14807, 622.50, 6.31,
6133, 14851, 611.25, 6.31,
6144, 14866, 611.25, 6.31,
6155, 14880, 613.75, 6.31,
6166, 14925, 582.50, 6.32,
6177, 14940, 585.00, 6.32,
6188, 14955, 602.50, 6.32,
6199, 15000, 592.50, 6.33,
6210, 15030, 583.75, 6.31,
6221, 15060, 597.50, 6.32,
6233, 15075, 577.50, 6.32,
6245, 15105, 578.75, 6.32,
6256, 15136, 565.00, 6.32,
6268, 15166, 568.75, 6.33,
6280, 15120, 562.50, 6.33,
6292, 15182, 558.75, 6.33,
6303, 15212, 550.00, 6.34,
6315, 15182, 562.50, 6.35,
6327, 15259, 542.50, 6.35,
6338, 15259, 532.50, 6.34,
6350, 15290, 536.25, 6.33,
6362, 15290, 546.25, 6.34,
6374, 15321, 536.25, 6.34,
6385, 15337, 556.25, 6.34,
6396, 15384, 537.50, 6.34,
6407, 15384, 553.75, 6.34,
6418, 15400, 535.00, 6.35,
6429, 15416, 543.75, 6.33,
6440, 15447, 533.75, 6.33,
6451, 15463, 515.00, 6.36,
6462, 15463, 517.50, 6.34,
6473, 15495, 526.25, 6.35,
6484, 15463, 540.00, 6.36,
6495, 15511, 521.25, 6.34,
6506, 15495, 511.25, 6.35,
6517, 15495, 523.75, 6.35,
6528, 15560, 538.75, 6.35,
6539, 15576, 506.25, 6.35,
6550, 15592, 525.00, 6.35,
6561, 15592, 512.50, 6.36,
6573, 15608, 512.50, 6.34,
6584, 15625, 537.50, 6.35,
6596, 15641, 517.50, 6.35,
6607, 15673, 508.75, 6.35,
6618, 15673, 501.25, 6.36,
6629, 15641, 518.75, 6.36,
6640, 15706, 495.00, 6.36,
6651, 15706, 507.50, 6.35,
6662, 15657, 498.75, 6.36,
6673, 15723, 507.50, 6.35,
6684, 15739, 497.50, 6.36,
6695, 15772, 501.25, 6.35,
6707, 15772, 508.75, 6.36,
6718, 15772, 502.50, 6.35,
6729, 15789, 500.00, 6.36,
6742, 15806, 512.50, 6.35,
6753, 15822, 498.75, 6.36,
6765, 15839, 505.00, 6.37,
6776, 15839, 492.50, 6.37,
6787, 15839, 483.75, 6.36,
6798, 15856, 490.00, 6.36,
6809, 15873, 495.00, 6.36,
6820, 15873, 491.25, 6.37,
6831, 15873, 482.50, 6.37,
6842, 15873, 496.25, 6.36,
6853, 15923, 485.00, 6.36,
6864, 15889, 495.00, 6.36,
6876, 15923, 485.00, 6.37,
6888, 15873, 490.00, 6.36,
6899, 15940, 480.00, 6.37,
6912, 15940, 478.75, 6.36,
6923, 15957, 485.00, 6.38,
6935, 15974, 500.00, 6.38,
6946, 15974, 481.25, 6.36,
6958, 15974, 471.25, 6.37,
6970, 15974, 478.75, 6.37,
6981, 16008, 478.75, 6.38,
6993, 15974, 487.50, 6.37,
7005, 15991, 472.50, 6.37,
7016, 16008, 501.25, 6.37,
7028, 16025, 471.25, 6.37,
7040, 16025, 485.00, 6.38,
7052, 16042, 477.50, 6.37,
7063, 16042, 483.75, 6.38,
7075, 16059, 485.00, 6.37,
7087, 16077, 478.75, 6.36,
7098, 16077, 495.00, 6.37,
7110, 16077, 481.25, 6.37,
7121, 16094, 482.50, 6.38,
7132, 16077, 467.50, 6.38,
7143, 16094, 475.00, 6.38,
7154, 16077, 466.25, 6.39,
7165, 16111, 476.25, 6.38,
7176, 16111, 472.50, 6.37,
7187, 16059, 473.75, 6.37,
7198, 16129, 478.75, 6.37,
7209, 16094, 461.25, 6.38,
7221, 16111, 472.50, 6.38,
7233, 16146, 457.50, 6.38,
7244, 16146, 473.75, 6.38,
7255, 16146, 468.75, 6.38,
7266, 16163, 471.25, 6.37,
7277, 16181, 465.00, 6.38,
7288, 16181, 472.50, 6.37,
7299, 16181, 482.50, 6.37,
7310, 16181, 482.50, 6.37,
7321, 16181, 462.50, 6.37,
7332, 16129, 473.75, 6.37,
7344, 16198, 467.50, 6.38,
7356, 16198, 457.50, 6.38,
7367, 16216, 402.50, 6.41,
7379, 16181, 412.50, 6.41,
7391, 16181, 425.00, 6.42,
7403, 16163, 410.00, 6.42,
7414, 16146, 0.00, 6.60,
7425, 16077, 0.00, 6.60,
7436, 16025, 0.00, 6.60,
7447, 15957, 0.00, 6.60,
7458, 15873, 0.00, 6.60,
7470, 15839, 0.00, 6.61,
7482, 15772, 0.00, 6.61,
7494, 15690, 0.00, 6.61,
7506, 15657, 0.00, 6.61,
7517, 15560, 0.00, 6.61,
7528, 15511, 0.00, 6.61,
7539, 15447, 0.00, 6.61,
7550, 15416, 0.00, 6.61,
7562, 15290, 0.00, 6.61,
7574, 15274, 0.00, 6.61,
7586, 15212, 0.00, 6.61,
7597, 15151, 0.00, 6.61,
7608, 15075, 0.00, 6.61,
7619, 15015, 0.00, 6.61,
7630, 14940, 0.00, 6.61,
7642, 14895, 0.00, 6.61,
7654, 14836, 0.00, 6.61,
7666, 14763, 0.00, 6.61,
7678, 14691, 0.00, 6.61,
7689, 14577, 0.00, 6.61,
7700, 14563, 0.00, 6.61,
7711, 14506, 0.00, 6.61,
7723, 14423, 0.00, 6.61,
7734, 14395, 0.00, 6.61,
7746, 14326, 0.00, 6.61,
7758, 14285, 0.00, 6.61,
7769, 14218, 0.00, 6.61,
7780, 14150, 0.00, 6.61,
7791, 14111, 0.00, 6.61,
7802, 14018, 0.00, 6.61,
7814, 13992, 0.00, 6.61,
7826, 13940, 0.00, 6.61,
7838, 13863, 0.00, 6.61,
