Adafruit INA260 Test,,,,,,,,,,,,,,,,,,,
Found INA260 chip,,,,,,,,,,,,,,,,,,,
time (ms),time(s), rpm, mA, mA max,,,,,,,,,,,,,,,
10573,9.277,5492,0,2666.25,,,,,,,,,,,,,,,
10584,9.288,5468,0,2666.25,,,,,,,,,,,,,,,
10595,9.299,5428,0,2666.25,,,,,,,,,,,,,,,
10606,9.31,5395,0,2666.25,,,,,,,,,,,,,,,
10617,9.321,5362,0,2666.25,,,,,,,,,,,,,,,
10628,9.332,5328,0,2666.25,,,,,,,,,,,,,,,
10639,9.343,5296,0,2666.25,,,,,,,,,,,,,,,
10650,9.354,5261,0,2666.25,,,,,,,,,,,,,,,
10661,9.365,5226,0,2666.25,,,,,,,,,,,,,,,
10673,9.377,5192,0,2666.25,,,,,,,,,,,,,,,
10684,9.388,5159,0,2666.25,,,,,,,,,,,,,,,
10696,9.4,5159,0,2666.25,,,,,,,,,,,,,,,
10708,9.412,5089,0,2666.25,,,,,,,,,,,,,,,
10720,9.424,5059,0,2666.25,,,,,,,,,,,,,,,
10732,9.436,5015,0,2666.25,,,,,,,,,,,,,,,
10744,9.448,4985,0,2666.25,,,,,,,,,,,,,,,
10757,9.461,4948,0,2666.25,,,,,,,,,,,,,,,
10769,9.473,4913,0,2666.25,,,,,,,,,,,,,,,
10780,9.484,4878,0,2666.25,,,,,,,,,,,,,,,
10792,9.496,4843,0,2666.25,,,,,,,,,,,,,,,
10803,9.507,4843,0,2666.25,,,,,,,,,,,,,,,
10814,9.518,4806,0,2666.25,,,,,,,,,,,,,,,
10825,9.529,4784,0,2666.25,,,,,,,,,,,,,,,
10836,9.54,4719,0,2666.25,,,,,,,,,,,,,,,
10847,9.551,4694,0,2666.25,,,,,,,,,,,,,,,
10858,9.562,4662,0,2666.25,,,,,,,,,,,,,,,
10869,9.573,4623,0,2666.25,,,,,,,,,,,,,,,
10880,9.584,4623,0,2666.25,,,,,,,,,,,,,,,
10891,9.595,4587,0,2666.25,,,,,,,,,,,,,,,
10902,9.606,4564,0,2666.25,,,,,,,,,,,,,,,
10913,9.617,4497,0,2666.25,,,,,,,,,,,,,,,
10924,9.628,4474,0,2666.25,,,,,,,,,,,,,,,
10936,9.64,4436,0,2666.25,,,,,,,,,,,,,,,
10949,9.653,4400,0,2666.25,,,,,,,,,,,,,,,
10962,9.666,4360,0,2666.25,,,,,,,,,,,,,,,
10973,9.677,4360,0,2666.25,,,,,,,,,,,,,,,
10984,9.688,4334,0,2666.25,,,,,,,,,,,,,,,
10995,9.699,4272,0,2666.25,,,,,,,,,,,,,,,
11006,9.71,4244,0,2666.25,,,,,,,,,,,,,,,
11019,9.723,4205,0,2666.25,,,,,,,,,,,,,,,
11034,9.738,4166,0,2666.25,,,,,,,,,,,,,,,
11048,9.752,4126,0,2666.25,,,,,,,,,,,,,,,
11064,9.768,4086,0,2666.25,,,,,,,,,,,,,,,
11078,9.782,4046,0,2666.25,,,,,,,,,,,,,,,
11092,9.796,4006,0,2666.25,,,,,,,,,,,,,,,
11103,9.807,4006,0,2666.25,,,,,,,,,,,,,,,
11114,9.818,3979,0,2666.25,,,,,,,,,,,,,,,
11125,9.829,3909,0,2666.25,,,,,,,,,,,,,,,
11139,9.843,3883,0,2666.25,,,,,,,,,,,,,,,
11154,9.858,3841,0,2666.25,,,,,,,,,,,,,,,
11170,9.874,3800,0,2666.25,,,,,,,,,,,,,,,
11187,9.891,3757,0,2666.25,,,,,,,,,,,,,,,
11202,9.906,3715,0,2666.25,,,,,,,,,,,,,,,
11218,9.922,3715,0,2666.25,,,,,,,,,,,,,,,
11235,9.939,3629,0,2666.25,,,,,,,,,,,,,,,
11251,9.955,3629,0,2666.25,,,,,,,,,,,,,,,
11269,9.973,3541,0,2666.25,,,,,,,,,,,,,,,
11286,9.99,3501,0,2666.25,,,,,,,,,,,,,,,
11303,10.007,3450,0,2666.25,,,,,,,,,,,,,,,
11321,10.025,3450,0,2666.25,,,,,,,,,,,,,,,
11338,10.042,3363,0,2666.25,,,,,,,,,,,,,,,
11357,10.061,3316,0,2666.25,,,,,,,,,,,,,,,
11375,10.079,3274,0,2666.25,,,,,,,,,,,,,,,
11394,10.098,3274,0,2666.25,,,,,,,,,,,,,,,
11413,10.117,3177,0,2666.25,,,,,,,,,,,,,,,
11431,10.135,3130,0,2666.25,,,,,,,,,,,,,,,
11442,10.146,3130,0,2666.25,,,,,,,,,,,,,,,
11453,10.157,3078,0,2666.25,,,,,,,,,,,,,,,
11471,10.175,3031,0,2666.25,,,,,,,,,,,,,,,
11492,10.196,2981,0,2666.25,,,,,,,,,,,,,,,
11512,10.216,2931,0,2666.25,,,,,,,,,,,,,,,
11533,10.237,2931,0,2666.25,,,,,,,,,,,,,,,
11554,10.258,2829,0,2666.25,,,,,,,,,,,,,,,
11575,10.279,2829,0,2666.25,,,,,,,,,,,,,,,
11597,10.301,2724,0,2666.25,,,,,,,,,,,,,,,
11608,10.312,2724,0,2666.25,,,,,,,,,,,,,,,
11620,10.324,2670,0,2666.25,,,,,,,,,,,,,,,
11642,10.346,2615,0,2666.25,,,,,,,,,,,,,,,
11653,10.357,2615,0,2666.25,,,,,,,,,,,,,,,
11667,10.371,2560,0,2666.25,,,,,,,,,,,,,,,
11691,10.395,2504,0,2666.25,,,,,,,,,,,,,,,
11715,10.419,2446,0,2666.25,,,,,,,,,,,,,,,
11740,10.444,2389,0,2666.25,,,,,,,,,,,,,,,
11765,10.469,2389,0,2666.25,,,,,,,,,,,,,,,
11776,10.48,2327,0,2666.25,,,,,,,,,,,,,,,
11792,10.496,2268,0,2666.25,,,,,,,,,,,,,,,
11820,10.524,2268,0,2666.25,,,,,,,,,,,,,,,
11847,10.551,2205,0,2666.25,,,,,,,,,,,,,,,
11877,10.581,2077,0,2666.25,,,,,,,,,,,,,,,
11907,10.611,2010,0,2666.25,,,,,,,,,,,,,,,
11937,10.641,1943,0,2666.25,,,,,,,,,,,,,,,
11969,10.673,1870,0,2666.25,,,,,,,,,,,,,,,
12003,10.707,1799,0,2666.25,,,,,,,,,,,,,,,
12037,10.741,1723,0,2666.25,,,,,,,,,,,,,,,
12073,10.777,1723,0,2666.25,,,,,,,,,,,,,,,
12112,10.816,1563,0,2666.25,,,,,,,,,,,,,,,
12152,10.856,1478,0,2666.25,,,,,,,,,,,,,,,
12196,10.9,1388,0,2666.25,,,,,,,,,,,,,,,
12242,10.946,1292,0,2666.25,,,,,,,,,,,,,,,
12293,10.997,1190,0,2666.25,,,,,,,,,,,,,,,
12348,11.052,1080,0,2666.25,,,,,,,,,,,,,,,
12411,11.115,956,0,2666.25,,,,,,,,,,,,,,,
12484,11.188,816,0,2666.25,,,,,,,,,,,,,,,
12577,11.281,646,0,2666.25,,,,,,,,,,,,,,,
12726,11.43,402,0,2666.25,,,,,,,,,,,,,,,
